ability_id,en,icon
4132999784300830,Resilience Shield (Inactive),spvp_aoeoffensiveboost
4127257413026058,Escape Velocity,spvp_infiniteloop
4125539426107670,Thrown,thrown
4336044363219252,Armor Break,armorpiercingclip
4311640359043360,Bolstered,benevolence
4132978309464334,[p3_transition],abl_jk_se_force_aegis
4331586187165992,Bolstered,benevolence
4202247542014214,Concentration,abl_jc_sh_mental_fortitude
4151717251776803,Inertial Distortion,electronetcommando
4214763076714827,STATUS: FRIEND?,brooding
4311661833879844,Level Lock,benevolence
4311752028193060,Level Lock,benevolence
4426298805977378,Messy,6_0_Food_2_red
4211760894574866,Hive Alert: Medical Emergency,abl_tr_vg_focus_stims
4214763076714823,Foe,focusedsights
4311661833879840,Bolstered,benevolence
4321888151011620,Level Lock,benevolence
4127111384138018,Stabilization,abl_tr_vg_sonic_rebounder
4121502156849424,Avenge the Fallen,abl_sw_ju_enkindling_agony
4214763076714835,STATUS: HOSTILE WILDLIFE,hatred
4297776204611864,Immobilized (Physical),immobilized
4214763076714831,TRAITOR!,hatred
4127111384138028,Defensive Countermeasures,abl_bh_pt_insulated_mats
4355607939252480,[track_stim_manufacture],stimpack
4390551793172756,Predator Deflector,abl_tr_echoing_deterrence
4276322842968392,Frozen,cryobangrenade
4321888151011616,Bolstered,benevolence
4125041209901324,Enrage,bloodthirst
4205498832257285,Nadia Grell,abl_jc_sh_guard
4311726258389280,Bolstered,benevolence
4395890437521667,Overly Trusting,rescue
4374965356855558,Combat Medic's Critical Bonus,matter_transubstantiator
4256733497131286,Knocked Through Tank,knockdown
4374965356855552,Combat Medic's Critical Bonus,matter_transubstantiator
4395705753927937,De Facto Bouncer,smuggler'sluck
4242749083615505,Stunned,stunned
4331581892198760,Beginner's Luck,benevolence
4131754243784964,Explosive Probe (Tech),explosiveprobe
4164846966800660,Boss Immunity,unwaveringResolve
4144987038023980,Burning,burned
812801085931986,Asleep (Mental),blinded
4148916933099934,Countdown,firebomb
4256733497131282,Stunned,thrown
4274832489316618,Retaliating Defense,abl_sw_ju_Retaliation
812801085931994,Asleep (Mental),blinded
4271155997311268,Immobilized (Physical),immobilized
4311704783552808,Beginner's Luck,spvp_shieldpowerregeneration
4211683585163545,Caustic Sludge,abl_si_so_pestilence
4138033485971722,Calibration,Assassinate
4274832489316622,Riposte Form,abl_jk_gu_Riposte
4380334065975555,Conversing,jediholocommunicator
4331581892198700,Level Lock,benevolence
4197183775572231,RVD,droidantenna
4311704783552804,Level Lock,benevolence
4311648948977952,Bolstered,benevolence
4329893970051332,Despair,abl_sw_ju_enkindling_agony
4175421176283422,Tech Shell,utilitybeltwithmanyslots
4395847487848709,Demographic Targeting Specialist,lockandload
4145626988151138,Snared Prey,cc_aggressive
946838425305448,Decelerated - Slowed (Force),movementslowed
4110206392860931,Mender's Surge,emergencyscan
4308234449977606,Tech Debt,mentaltorment
4395954862031107,Low Self-Esteem,obfuscate
4145626988151166,Distortion Shock,spvp_reducelockontime
4128258140406021,Shields,shieldgenerator
4250239506579722,Chaotic Evolution: Kronos Cz-1l Mutagen,abl_jk_gu_inspiring_force
4159370883498296,Extraordinary Trauma,abl_jk_gu_burning_storm
4300662422634826,Energized,shockround
4348624322429184,Tired,movementslowed
4282430286463275,Unstable,overcome
4250239506579728,Chaotic Evolution,deathfield
4202380686000396,Stunned (Tech),stunned
4348624322429188,Tired,movementslowed
3362078924472645,Increased Evasion,spvp_evasion
4177581544833294,Wither,movementslowed
4136895319638272,Force Whirlwinds,abl_jk_gu_warding_power
4132149380776252,Spike Knockdown,turbulence
4159486847615242,Lifeforce Consumed,abl_si_sa_MountingDarkness
4250239506579724,Torpor,rejuvinate
4239111246315818,Incapacitated,stunned
4204399320629510,Disguised,coolhead
4111834185466112,Enforcer's Surge,abl_bh_pt_overdrive
4394799515828486,De Facto Bouncer,smuggler'sluck
4169184883769602,Adaptive Shrapnel,abl_sm_gu_hemorrhaging_havoc
4391101548986624,[passive_untargetable],surrender
4111370328998150,Champion's Precision,auraofcertainty
4160844057280775,[toggle_izax_lock],becomevanished
4254259595968768,Volt Flux,Volt_Flux_6_0
4137865982247800,Knocked Down,backflips
4163287893672200,Automated Repair,spvp_hullstrength
4224521242411290,[malgus_passive_stat_mods],abl_ag_op_mutilating_methods
4185239471522264,Healing Training Target Fully Healed,spvp_increasedduration_green
4125517951271206,Slowed (Tech),movementSlowed
4133502295474475,Oppressive Gravity,forceexhaustion
4132943949725972,Silenced,abl_si_as_depredating_volts
4128640392495372,Damage Vulnerability,damageincreased
4230598621135116,Summon the Swarm,abl_tr_vg_focus_stims
4307229427630366,Sapped,movementslowed
3301786173571414,Reactor Disruption,spvp_infiniteloop
4163167634588030,Violent Shock,abl_jc_sa_force_serenity
4270885414371617,Stunned,stunned
4158666508861700,Priority Target,focusfire
4278122434265348,Armor Reduced,armorReduced
4382460074787072,[block_mechanic_a1],spvp_reducedpowerdraw1
4165181974249733,Stun Cable,shocked
3301786173571417,Engine Disruption,spvp_servojammer
4204021363507460,Silenced,lockout
4181979591344442,Prepare Shield,abl_swjk_mase_expunging_camo
4282421696528678,Burning,burned
4113925834539288,Spike (Negative),kotet_enhancement_red
4329408638746892,Salvo,Tech_Targeting_6_0
4277744477143304,Stunned,stunned
4113925834539284,Spike (Positive),kotet_enhancement_blue
4277744477143302,Crushed,crushed
4385217443791110,Hatching,gland
4149080141857126,Burning,burned
4161320798650646,High-Energy Shielding,spvp_overchargedshield
4131685524308234,Maim,legslash
4331573302264104,Bolstered,benevolence
4147778766766338,[apply_new_aoe_tech],abl_sw_ju_consuming_power
4131685524308242,Hamstrung,movementslowed
4211490311635201,Special Immunity,abl_jk_gu_peaceful_focus
4159740250685818,WARNING: High Voltage Circuit,abl_si_so_lightning_bolt
4250840802001159,Impractically Bright Light,flashbang
4265791583158528,Restricted Reviving,humancorpse
4331577597231404,Level Lock,benevolence
4274171064353026,Retaliator,Stay_Back_6_0
4378135042720046,Predator Protocol Optimization,uti_imp_rep_power_raid_buff
4331577597231464,Beginner's Luck,benevolence
4131651164569868,Slowed (Tech),movementslowed
4250170787102976,Chaotic Evolution: 'Kronos Py-i2O' Mutagen,elementaloverload
4331573302264168,Beginner's Luck,benevolence
4159740250685812,WARNING: Anchored to Tower,abl_si_so_lightning_bolt
4173913642762518,Taunt,taunt
4197179480604935,RVD,droidantenna
4331573302264108,Level Lock,benevolence
4297037470236936,Overwhelmed,defensereduced
4250587398930729,Extermination Protocol,abl_tr_co_forced_march
4306593772470528,Please Do Not Run,disengagesniper
4297037470236950,Overwhelmed,defensereduced
4180987453899014,Spare Power Cell,electronicplug
4163167634588038,Bold Maneuver,inspiringcommand
4125483591532815,[switch_to_melee],animaltaloncolorvariant1
4331577597231400,Bolstered,benevolence
4387884618481922,Flying (Suppressed),spvp_suppression
4157085960896794,Body Slam Knockdown,thrown
4121399077634324,Poisoned,poison
4157085960896798,Not Delicious,wither
4217056589250816,Pheromone Cloud,poweredshieldprobe
4151682892038408,"Nahut, Son of Shadow",instantdeathdevice
4152378676740364,Burning,burned
4121399077634308,Slowed,movementslowed
4211700765032742,Hive Alert: Combat Situation,abl_tr_vg_focus_stims
4232428277203228,Slowed (Tech),movementslowed
4265293366952202,Caustic Plume,corrosivemine
4267453735502094,Enraged,abl_jk_se_BurningFocus
4232428277203218,Frozen (Tech),cryobanGrenade
4270095140389120,Stance: Rifle Combat,abl_ag_op_mobile_assailer
4158954271670566,Aegis of Iokath,abl_bh_me_trauma_regulators
4385835919081728,Blood Lust,abl_sw_ju_enkindling_agony
4383031305437454,Thief,abl_sm_sc_had_it_coming
4128137881321752,Kolto Spill,healing
4204025658474754,Skewer Stun,stunned
4333785210421550,Level Lock,benevolence
4292673783464204,Channeled Shielding,abl_bh_responsive_obviation
4125483591532806,[switch_to_melee],animaltaloncolorvariant1
4189650402935060,Taunt,cc_aggressive
4311687603683624,Beginner's Luck,spvp_shieldpowerregeneration
4161106050285844,High-Energy Shielding,spvp_overchargedshield
4303278057718016,Tired,movementslowed
4265293366952194,Caustic Plume,corrosivemine
4311687603683620,Level Lock,benevolence
4137135837806853,Coordinated Attack,lazetarget
4282249897836811,Hover,jetboost
4284023719330084,Burning,burned
4131539495420166,Hamstrung,movementslowed
4254203761393928,Seething Power,Seething_Power_6_0
4127278887862528,Defense Matrix,abl_tr_vg_ion_storm
4311687603683616,Bolstered,benevolence
4109587917570315,Negative Polarization Shift,thunderfist
4211790959345936,Stim Cloud: Celerity,stealthspeed
4279050147201282,Contained Irradiated Target,marktarget
4258507318624565,Projected Shroud,obfuscate
4131539495420172,Stunned (Physical),stunned
4254203761393932,Force Attack (Seething Power),abl_si_so_convulsing_currents
4311103488131346,Paralyizing Venom,movementslowed
4137135837806848,Priority Target,assassinate
4397943431889152,Sandstorm,spvp_powerdrainengine
4211790959345945,Celerity,phasewalkheal
4160693733425473,Charged,cbt_st_vulnerable
4111696746512652,Precision Targeting,abl_agsm_sngs_honed_shot
4111864250237200,Tactician's Focus,marktarget
4311670423814488,Beginner's Luck,spvp_shieldpowerregeneration
4265293366952218,Damage Defenses,debilitatingtoxins
3404435891945784,Scattershot,Shrapnel_Blast_6_0
4311283876757836,Holodefense,portablebunker
4122335380504910,Shifting Silhouette,sorc_uti_shifting_silhouette
4258507318624542,Slowed (Force),movementslowed
4119758400127298,Impending Burst,hk51emergencyprotocols
4132282524762394,Burning,burned
4254203761393942,Bristling Power,Bristling_Power_6_0
4351201302806802,Disruptive,abl_sm_sc_pressure_cooker
4331599072067956,Beginner's Luck,benevolence
4123950288208142,Sleeping (Mental),blinded
4175219312820480,Manage Ring 1,abl_ag_op_kolto_waves
4123950288208136,Sleeping (Mental),blinded
4265916137210124,Rescue,vialofpoison
4258687707250948,Electrocuted,abl_jk_se_burning_sweep
4127064139497809,Immobilized,abl_ag_op_lethal_proliferation
4195843745776098,Knockdown,thrown
4259362017116422,Rampant Mutation,sacrifice
4173531390673236,Immobilized,immobilized
4259362017116418,Rampant Mutation,sacrifice
4292867056992536,Reflect,saberreflectjuggernaut
4256733497131347,Critically Wounded,abl_sm_sc_on_the_shoot
4130744926470402,Contented,venomsackrecolor
1195199204163890,Wrath Rush,Sorc_Open_Palm_6_0
4302797021380876,Bleeding (Cauterized Coronary),abl_sw_ju_furious_strike
4226329423642911,STATUS: DELICIOUS,spvp_increasedduration_green
4302797021380884,Burning (Cauterized Coronary),abl_jk_gu_focused_strike
4127150038843655,Critical Injury,abl_sw_Disruption
4160139682644273,Deflector Shield,spvp_fortressshield
4311696193618216,Beginner's Luck,spvp_shieldpowerregeneration
4164859851702578,Countdown,firebomb
4410244218224898,Ready!,remotecontrol
4167466896851256,Safe Targeting Logic,lazetarget
4179024653844752,[spawn_adds_nim_kickoff],uti_imp_rep_crit_chance_raid_buff
4276073734865154,Aegis System,abl_tr_echoing_deterrence
4134584627233032,Impaled,impale
4250102067626334,Well Fed,bloodyhumanskull
3755747036889384,Immobilized (Physical),immobilized
4380321181073667,Conversing,jediholocommunicator
4250321110958338,Stunned,stunned
4196230292832516,Deployable Turrets,carbonitegrenade
4168068192272644,Adrenaline,spvp_weaponpower
4180983158931752,Candle Suppressed,blinded
4163008720797976,Integration beam,abl_jc_sa_mental_continuum
4276477461791061,[safety_field_staged_logic_short],spvp_enginepowerregeneration_upside_down
4276477461791058,[safety_field_staged_logic_short],spvp_enginepowerregeneration_upside_down
4168819811549484,Dampening Field,abl_tr_vg_sonic_rebounder
4162458964984070,Invulnerability Shield,abl_ag_sn_conductive_conduit
4180983158931758,Focused Suppression Recovery,abl_jc_sa_telekinetic_burst
4380329771008259,Conversing,jediholocommunicator
4292703848235414,Battery Carrier,stimpack
4276477461791055,[safety_field_staged_logic_short],spvp_enginepowerregeneration_upside_down
4168819811549482,Dampening Field,abl_tr_vg_sonic_rebounder
4105421799293238,Threat Escalation,cc_passive
4238329562267920,Distracted,legacyofpersuasion2
4257845893660935,Tau Idair,abl_jk_se_accelerating_victory
4250076297822518,Shy Blossoms,spvp_increasedduration_red
4162458964984078,Supplying Energy,abl_bh_me_trauma_regulators
4254268185903386,Mystic's Serenity,Ruthless_Demo_6_0
4311644654010656,Bolstered,benevolence
4254268185903372,Mystic's Ruthlessness,Ruthless_Demo_6_0
4309454220689683,Vulnerable to Bushwhack,abl_sm_bushwhack
4202445110509824,Saluting,auraofleadership
4309454220689678,Vulnerable to Noxious Knives,abl_sp_toxic_haze
4178002451628328,Lifeforce Linked,abl_si_so_roaming_mend
4276477461791028,[safety_field_staged_logic_short],spvp_communicationrange
4163764635042076,Existential Threat Detected,spvp_infiniteloop
4220617117139203,Knocked Down,breakthrough
4179544344887606,Integration beam,abl_jc_sa_mental_continuum
4161355158389005,Magnetic Induction Lock,lightningdrain
4381072800350491,Fire Blast Impact,knockdown
4311657538912544,Bolstered,benevolence
4202419340706062,Tech Shell,utilitybeltwithmanyslots
4284934252396805,Gravity Vortex,spaceupgradejammingfield
4265757223420202,[safety_field_staged_logic],spvp_communicationjammed1
4204210342068484,Power Cuffs,utilitybeltwithmanyslots
4123799964352784,Slowed (Physical),movementslowed
4311657538912548,Level Lock,benevolence
4305902282735896,Vicious Thirst,vicioussaber
4343990052716822,Stunned,Stunned
4178870035022081,Powering Up,spvp_increasedduration_blue
4201517397573892,Staggered,abl_jk_gu_concentrated_power
4142809489604882,Blinding Toxin,abl_bh_pt_mutilating_shards
4311743438258468,Level Lock,benevolence
4134013396582666,Disruptive Distortion,offense
4311743438258464,Bolstered,benevolence
4201517397573912,Swing Recovery,abl_jk_gu_concentrated_power
4168845581353234,WARNING: Damaged Connection,abl_jc_sh_propitious_poise
4267470915371264,Weakness Exposed,abl_jk_gu_auspicious_acumen
3298985854894360,Melting Hull,spvp_protontorpedoes
4285488303178002,Enraged,abl_jk_se_BurningFocus
4127321837535546,Extraordinary Trauma,abl_jk_gu_burning_storm
4335666406097218,Balanced,cbt_st_protected
4204644133765382,Disguised,recharge
4174390384132369,Amplification,forcebarriersorcerer
4201517397573898,Immobilized,abl_jk_gu_concentrated_power
4127321837535558,Advanced Target Selection,abl_ag_op_veiled_strike
4251442097422626,Blinding Light,abl_jc_sh_vanquish
4386888186069252,Inhibitory Venom,animaltalon
4328064313983236,Galvanized,energyrebounder
4390818081145092,Impractically Bright Light,flashbang
4180931619324160,Powered Conduit Ring,counterattack
4271619853779218,Trample,surge
4219238432637208,Experimental Antidote,toxicdart
4396637761831171,"""Our Stuff is the Shiniest""",abl_ag_sn_wracking_erosion
4263854552908037,Discharging Voltage,Purple_Energy_Ball_6_0
4308243039912200,Suppression,barrage
4271619853779240,Bracing for Impact,cc_defensive
4263854552908045,Breaching Force,Yellow_Energy_Ball_6_0
4201976959074562,Reft (Physical),abl_sw_ju_raging_burst
4279097391841564,Slowed (Tech),movementslowed
4121347538026755,Bleed,abl_bh_me_boresights
4129782853796103,Anti-Aircraft Turbolaser,spvp.imp.gunship.pweapon.03
4311653243945252,Level Lock,benevolence
4325989844779272,Flame Dissipation,Fiery_Blaster_6_0
4205666335981834,Blunt Trauma,abl_sm_gu_hemorrhaging_havoc
4168076782207240,Adrenaline,spvp_weaponpower
4337573371576612,Level Lock,benevolence
4125006850163020,Disruptive Distortion,abl_ag_op_enhance_chem
4155118865875236,Sundered (Physical),armorReduced
4285806130757934,Test of Resolve,abl_si_so_enlivening_entropy
4130693386862852,Armor Reduced,armorReduced
4311653243945248,Bolstered,benevolence
4337573371576608,Bolstered,benevolence
4127115679105320,Stabilization,abl_tr_vg_sonic_rebounder
4311713373487392,Bolstered,benevolence
4127115679105314,Stabilizing Field,abl_tr_vg_sonic_rebounder
4127115679105322,Defensive Countermeasures,abl_bh_pt_insulated_mats
